image_id,task1_path,task2_path,task1_exists,task2_exists,same_content,error
002272,D:\Biology-AI\data\Task1_Segmentation\images\002272.jpg,D:\Biology-AI\data\Task2_Attributes\images\002272.jpg,True,True,True,
002273,D:\Biology-AI\data\Task1_Segmentation\images\002273.jpg,D:\Biology-AI\data\Task2_Attributes\images\002273.jpg,True,True,True,
002274,D:\Biology-AI\data\Task1_Segmentation\images\002274.jpg,D:\Biology-AI\data\Task2_Attributes\images\002274.jpg,True,True,True,
002275,D:\Biology-AI\data\Task1_Segmentation\images\002275.jpg,D:\Biology-AI\data\Task2_Attributes\images\002275.jpg,True,True,True,
002276,D:\Biology-AI\data\Task1_Segmentation\images\002276.jpg,D:\Biology-AI\data\Task2_Attributes\images\002276.jpg,True,True,True,
002277,D:\Biology-AI\data\Task1_Segmentation\images\002277.jpg,D:\Biology-AI\data\Task2_Attributes\images\002277.jpg,True,True,True,
002278,D:\Biology-AI\data\Task1_Segmentation\images\002278.jpg,D:\Biology-AI\data\Task2_Attributes\images\002278.jpg,True,True,True,
002279,D:\Biology-AI\data\Task1_Segmentation\images\002279.jpg,D:\Biology-AI\data\Task2_Attributes\images\002279.jpg,True,True,True,
002280,D:\Biology-AI\data\Task1_Segmentation\images\002280.jpg,D:\Biology-AI\data\Task2_Attributes\images\002280.jpg,True,True,True,
002281,D:\Biology-AI\data\Task1_Segmentation\images\002281.jpg,D:\Biology-AI\data\Task2_Attributes\images\002281.jpg,True,True,True,
002282,D:\Biology-AI\data\Task1_Segmentation\images\002282.jpg,D:\Biology-AI\data\Task2_Attributes\images\002282.jpg,True,True,True,
002283,D:\Biology-AI\data\Task1_Segmentation\images\002283.jpg,D:\Biology-AI\data\Task2_Attributes\images\002283.jpg,True,True,True,
002284,D:\Biology-AI\data\Task1_Segmentation\images\002284.jpg,D:\Biology-AI\data\Task2_Attributes\images\002284.jpg,True,True,True,
002285,D:\Biology-AI\data\Task1_Segmentation\images\002285.jpg,D:\Biology-AI\data\Task2_Attributes\images\002285.jpg,True,True,True,
002286,D:\Biology-AI\data\Task1_Segmentation\images\002286.jpg,D:\Biology-AI\data\Task2_Attributes\images\002286.jpg,True,True,True,
002287,D:\Biology-AI\data\Task1_Segmentation\images\002287.jpg,D:\Biology-AI\data\Task2_Attributes\images\002287.jpg,True,True,True,
002288,D:\Biology-AI\data\Task1_Segmentation\images\002288.jpg,D:\Biology-AI\data\Task2_Attributes\images\002288.jpg,True,True,True,
002289,D:\Biology-AI\data\Task1_Segmentation\images\002289.jpg,D:\Biology-AI\data\Task2_Attributes\images\002289.jpg,True,True,True,
002290,D:\Biology-AI\data\Task1_Segmentation\images\002290.jpg,D:\Biology-AI\data\Task2_Attributes\images\002290.jpg,True,True,True,
002291,D:\Biology-AI\data\Task1_Segmentation\images\002291.jpg,D:\Biology-AI\data\Task2_Attributes\images\002291.jpg,True,True,True,
002292,D:\Biology-AI\data\Task1_Segmentation\images\002292.jpg,D:\Biology-AI\data\Task2_Attributes\images\002292.jpg,True,True,True,
002293,D:\Biology-AI\data\Task1_Segmentation\images\002293.jpg,D:\Biology-AI\data\Task2_Attributes\images\002293.jpg,True,True,True,
002294,D:\Biology-AI\data\Task1_Segmentation\images\002294.jpg,D:\Biology-AI\data\Task2_Attributes\images\002294.jpg,True,True,True,
002295,D:\Biology-AI\data\Task1_Segmentation\images\002295.jpg,D:\Biology-AI\data\Task2_Attributes\images\002295.jpg,True,True,True,
002296,D:\Biology-AI\data\Task1_Segmentation\images\002296.jpg,D:\Biology-AI\data\Task2_Attributes\images\002296.jpg,True,True,True,
002297,D:\Biology-AI\data\Task1_Segmentation\images\002297.jpg,D:\Biology-AI\data\Task2_Attributes\images\002297.jpg,True,True,True,
002298,D:\Biology-AI\data\Task1_Segmentation\images\002298.jpg,D:\Biology-AI\data\Task2_Attributes\images\002298.jpg,True,True,True,
002299,D:\Biology-AI\data\Task1_Segmentation\images\002299.jpg,D:\Biology-AI\data\Task2_Attributes\images\002299.jpg,True,True,True,
002300,D:\Biology-AI\data\Task1_Segmentation\images\002300.jpg,D:\Biology-AI\data\Task2_Attributes\images\002300.jpg,True,True,True,
002301,D:\Biology-AI\data\Task1_Segmentation\images\002301.jpg,D:\Biology-AI\data\Task2_Attributes\images\002301.jpg,True,True,True,
002302,D:\Biology-AI\data\Task1_Segmentation\images\002302.jpg,D:\Biology-AI\data\Task2_Attributes\images\002302.jpg,True,True,True,
002303,D:\Biology-AI\data\Task1_Segmentation\images\002303.jpg,D:\Biology-AI\data\Task2_Attributes\images\002303.jpg,True,True,True,
002304,D:\Biology-AI\data\Task1_Segmentation\images\002304.jpg,D:\Biology-AI\data\Task2_Attributes\images\002304.jpg,True,True,True,
002305,D:\Biology-AI\data\Task1_Segmentation\images\002305.jpg,D:\Biology-AI\data\Task2_Attributes\images\002305.jpg,True,True,True,
002306,D:\Biology-AI\data\Task1_Segmentation\images\002306.jpg,D:\Biology-AI\data\Task2_Attributes\images\002306.jpg,True,True,True,
002307,D:\Biology-AI\data\Task1_Segmentation\images\002307.jpg,D:\Biology-AI\data\Task2_Attributes\images\002307.jpg,True,True,True,
002308,D:\Biology-AI\data\Task1_Segmentation\images\002308.jpg,D:\Biology-AI\data\Task2_Attributes\images\002308.jpg,True,True,True,
002309,D:\Biology-AI\data\Task1_Segmentation\images\002309.jpg,D:\Biology-AI\data\Task2_Attributes\images\002309.jpg,True,True,True,
002310,D:\Biology-AI\data\Task1_Segmentation\images\002310.jpg,D:\Biology-AI\data\Task2_Attributes\images\002310.jpg,True,True,True,
002311,D:\Biology-AI\data\Task1_Segmentation\images\002311.jpg,D:\Biology-AI\data\Task2_Attributes\images\002311.jpg,True,True,True,
002312,D:\Biology-AI\data\Task1_Segmentation\images\002312.jpg,D:\Biology-AI\data\Task2_Attributes\images\002312.jpg,True,True,True,
002313,D:\Biology-AI\data\Task1_Segmentation\images\002313.jpg,D:\Biology-AI\data\Task2_Attributes\images\002313.jpg,True,True,True,
002314,D:\Biology-AI\data\Task1_Segmentation\images\002314.jpg,D:\Biology-AI\data\Task2_Attributes\images\002314.jpg,True,True,True,
002315,D:\Biology-AI\data\Task1_Segmentation\images\002315.jpg,D:\Biology-AI\data\Task2_Attributes\images\002315.jpg,True,True,True,
002316,D:\Biology-AI\data\Task1_Segmentation\images\002316.jpg,D:\Biology-AI\data\Task2_Attributes\images\002316.jpg,True,True,True,
002317,D:\Biology-AI\data\Task1_Segmentation\images\002317.jpg,D:\Biology-AI\data\Task2_Attributes\images\002317.jpg,True,True,True,
002318,D:\Biology-AI\data\Task1_Segmentation\images\002318.jpg,D:\Biology-AI\data\Task2_Attributes\images\002318.jpg,True,True,True,
002319,D:\Biology-AI\data\Task1_Segmentation\images\002319.jpg,D:\Biology-AI\data\Task2_Attributes\images\002319.jpg,True,True,True,
002320,D:\Biology-AI\data\Task1_Segmentation\images\002320.jpg,D:\Biology-AI\data\Task2_Attributes\images\002320.jpg,True,True,True,
002321,D:\Biology-AI\data\Task1_Segmentation\images\002321.jpg,D:\Biology-AI\data\Task2_Attributes\images\002321.jpg,True,True,True,
002322,D:\Biology-AI\data\Task1_Segmentation\images\002322.jpg,D:\Biology-AI\data\Task2_Attributes\images\002322.jpg,True,True,True,
002323,D:\Biology-AI\data\Task1_Segmentation\images\002323.jpg,D:\Biology-AI\data\Task2_Attributes\images\002323.jpg,True,True,True,
002324,D:\Biology-AI\data\Task1_Segmentation\images\002324.jpg,D:\Biology-AI\data\Task2_Attributes\images\002324.jpg,True,True,True,
002325,D:\Biology-AI\data\Task1_Segmentation\images\002325.jpg,D:\Biology-AI\data\Task2_Attributes\images\002325.jpg,True,True,True,
002326,D:\Biology-AI\data\Task1_Segmentation\images\002326.jpg,D:\Biology-AI\data\Task2_Attributes\images\002326.jpg,True,True,True,
002327,D:\Biology-AI\data\Task1_Segmentation\images\002327.jpg,D:\Biology-AI\data\Task2_Attributes\images\002327.jpg,True,True,True,
002328,D:\Biology-AI\data\Task1_Segmentation\images\002328.jpg,D:\Biology-AI\data\Task2_Attributes\images\002328.jpg,True,True,True,
002329,D:\Biology-AI\data\Task1_Segmentation\images\002329.jpg,D:\Biology-AI\data\Task2_Attributes\images\002329.jpg,True,True,True,
002330,D:\Biology-AI\data\Task1_Segmentation\images\002330.jpg,D:\Biology-AI\data\Task2_Attributes\images\002330.jpg,True,True,True,
002331,D:\Biology-AI\data\Task1_Segmentation\images\002331.jpg,D:\Biology-AI\data\Task2_Attributes\images\002331.jpg,True,True,True,
002332,D:\Biology-AI\data\Task1_Segmentation\images\002332.jpg,D:\Biology-AI\data\Task2_Attributes\images\002332.jpg,True,True,True,
002333,D:\Biology-AI\data\Task1_Segmentation\images\002333.jpg,D:\Biology-AI\data\Task2_Attributes\images\002333.jpg,True,True,True,
002334,D:\Biology-AI\data\Task1_Segmentation\images\002334.jpg,D:\Biology-AI\data\Task2_Attributes\images\002334.jpg,True,True,True,
002335,D:\Biology-AI\data\Task1_Segmentation\images\002335.jpg,D:\Biology-AI\data\Task2_Attributes\images\002335.jpg,True,True,True,
002336,D:\Biology-AI\data\Task1_Segmentation\images\002336.jpg,D:\Biology-AI\data\Task2_Attributes\images\002336.jpg,True,True,True,
002337,D:\Biology-AI\data\Task1_Segmentation\images\002337.jpg,D:\Biology-AI\data\Task2_Attributes\images\002337.jpg,True,True,True,
002338,D:\Biology-AI\data\Task1_Segmentation\images\002338.jpg,D:\Biology-AI\data\Task2_Attributes\images\002338.jpg,True,True,True,
002339,D:\Biology-AI\data\Task1_Segmentation\images\002339.jpg,D:\Biology-AI\data\Task2_Attributes\images\002339.jpg,True,True,True,
002340,D:\Biology-AI\data\Task1_Segmentation\images\002340.jpg,D:\Biology-AI\data\Task2_Attributes\images\002340.jpg,True,True,True,
002341,D:\Biology-AI\data\Task1_Segmentation\images\002341.jpg,D:\Biology-AI\data\Task2_Attributes\images\002341.jpg,True,True,True,
002342,D:\Biology-AI\data\Task1_Segmentation\images\002342.jpg,D:\Biology-AI\data\Task2_Attributes\images\002342.jpg,True,True,True,
002343,D:\Biology-AI\data\Task1_Segmentation\images\002343.jpg,D:\Biology-AI\data\Task2_Attributes\images\002343.jpg,True,True,True,
002344,D:\Biology-AI\data\Task1_Segmentation\images\002344.jpg,D:\Biology-AI\data\Task2_Attributes\images\002344.jpg,True,True,True,
002345,D:\Biology-AI\data\Task1_Segmentation\images\002345.jpg,D:\Biology-AI\data\Task2_Attributes\images\002345.jpg,True,True,True,
002346,D:\Biology-AI\data\Task1_Segmentation\images\002346.jpg,D:\Biology-AI\data\Task2_Attributes\images\002346.jpg,True,True,True,
002347,D:\Biology-AI\data\Task1_Segmentation\images\002347.jpg,D:\Biology-AI\data\Task2_Attributes\images\002347.jpg,True,True,True,
002348,D:\Biology-AI\data\Task1_Segmentation\images\002348.jpg,D:\Biology-AI\data\Task2_Attributes\images\002348.jpg,True,True,True,
002349,D:\Biology-AI\data\Task1_Segmentation\images\002349.jpg,D:\Biology-AI\data\Task2_Attributes\images\002349.jpg,True,True,True,
002350,D:\Biology-AI\data\Task1_Segmentation\images\002350.jpg,D:\Biology-AI\data\Task2_Attributes\images\002350.jpg,True,True,True,
002351,D:\Biology-AI\data\Task1_Segmentation\images\002351.jpg,D:\Biology-AI\data\Task2_Attributes\images\002351.jpg,True,True,True,
002352,D:\Biology-AI\data\Task1_Segmentation\images\002352.jpg,D:\Biology-AI\data\Task2_Attributes\images\002352.jpg,True,True,True,
002353,D:\Biology-AI\data\Task1_Segmentation\images\002353.jpg,D:\Biology-AI\data\Task2_Attributes\images\002353.jpg,True,True,True,
002354,D:\Biology-AI\data\Task1_Segmentation\images\002354.jpg,D:\Biology-AI\data\Task2_Attributes\images\002354.jpg,True,True,True,
002355,D:\Biology-AI\data\Task1_Segmentation\images\002355.jpg,D:\Biology-AI\data\Task2_Attributes\images\002355.jpg,True,True,True,
002356,D:\Biology-AI\data\Task1_Segmentation\images\002356.jpg,D:\Biology-AI\data\Task2_Attributes\images\002356.jpg,True,True,True,
002357,D:\Biology-AI\data\Task1_Segmentation\images\002357.jpg,D:\Biology-AI\data\Task2_Attributes\images\002357.jpg,True,True,True,
002358,D:\Biology-AI\data\Task1_Segmentation\images\002358.jpg,D:\Biology-AI\data\Task2_Attributes\images\002358.jpg,True,True,True,
002359,D:\Biology-AI\data\Task1_Segmentation\images\002359.jpg,D:\Biology-AI\data\Task2_Attributes\images\002359.jpg,True,True,True,
002360,D:\Biology-AI\data\Task1_Segmentation\images\002360.jpg,D:\Biology-AI\data\Task2_Attributes\images\002360.jpg,True,True,True,
002361,D:\Biology-AI\data\Task1_Segmentation\images\002361.jpg,D:\Biology-AI\data\Task2_Attributes\images\002361.jpg,True,True,True,
002362,D:\Biology-AI\data\Task1_Segmentation\images\002362.jpg,D:\Biology-AI\data\Task2_Attributes\images\002362.jpg,True,True,True,
002363,D:\Biology-AI\data\Task1_Segmentation\images\002363.jpg,D:\Biology-AI\data\Task2_Attributes\images\002363.jpg,True,True,True,
002364,D:\Biology-AI\data\Task1_Segmentation\images\002364.jpg,D:\Biology-AI\data\Task2_Attributes\images\002364.jpg,True,True,True,
002365,D:\Biology-AI\data\Task1_Segmentation\images\002365.jpg,D:\Biology-AI\data\Task2_Attributes\images\002365.jpg,True,True,True,
002366,D:\Biology-AI\data\Task1_Segmentation\images\002366.jpg,D:\Biology-AI\data\Task2_Attributes\images\002366.jpg,True,True,True,
002367,D:\Biology-AI\data\Task1_Segmentation\images\002367.jpg,D:\Biology-AI\data\Task2_Attributes\images\002367.jpg,True,True,True,
002368,D:\Biology-AI\data\Task1_Segmentation\images\002368.jpg,D:\Biology-AI\data\Task2_Attributes\images\002368.jpg,True,True,True,
002369,D:\Biology-AI\data\Task1_Segmentation\images\002369.jpg,D:\Biology-AI\data\Task2_Attributes\images\002369.jpg,True,True,True,
002370,D:\Biology-AI\data\Task1_Segmentation\images\002370.jpg,D:\Biology-AI\data\Task2_Attributes\images\002370.jpg,True,True,True,
002371,D:\Biology-AI\data\Task1_Segmentation\images\002371.jpg,D:\Biology-AI\data\Task2_Attributes\images\002371.jpg,True,True,True,
002372,D:\Biology-AI\data\Task1_Segmentation\images\002372.jpg,D:\Biology-AI\data\Task2_Attributes\images\002372.jpg,True,True,True,
002373,D:\Biology-AI\data\Task1_Segmentation\images\002373.jpg,D:\Biology-AI\data\Task2_Attributes\images\002373.jpg,True,True,True,
002374,D:\Biology-AI\data\Task1_Segmentation\images\002374.jpg,D:\Biology-AI\data\Task2_Attributes\images\002374.jpg,True,True,True,
002375,D:\Biology-AI\data\Task1_Segmentation\images\002375.jpg,D:\Biology-AI\data\Task2_Attributes\images\002375.jpg,True,True,True,
002376,D:\Biology-AI\data\Task1_Segmentation\images\002376.jpg,D:\Biology-AI\data\Task2_Attributes\images\002376.jpg,True,True,True,
002377,D:\Biology-AI\data\Task1_Segmentation\images\002377.jpg,D:\Biology-AI\data\Task2_Attributes\images\002377.jpg,True,True,True,
002378,D:\Biology-AI\data\Task1_Segmentation\images\002378.jpg,D:\Biology-AI\data\Task2_Attributes\images\002378.jpg,True,True,True,
002379,D:\Biology-AI\data\Task1_Segmentation\images\002379.jpg,D:\Biology-AI\data\Task2_Attributes\images\002379.jpg,True,True,True,
002380,D:\Biology-AI\data\Task1_Segmentation\images\002380.jpg,D:\Biology-AI\data\Task2_Attributes\images\002380.jpg,True,True,True,
002381,D:\Biology-AI\data\Task1_Segmentation\images\002381.jpg,D:\Biology-AI\data\Task2_Attributes\images\002381.jpg,True,True,True,
002382,D:\Biology-AI\data\Task1_Segmentation\images\002382.jpg,D:\Biology-AI\data\Task2_Attributes\images\002382.jpg,True,True,True,
002383,D:\Biology-AI\data\Task1_Segmentation\images\002383.jpg,D:\Biology-AI\data\Task2_Attributes\images\002383.jpg,True,True,True,
002384,D:\Biology-AI\data\Task1_Segmentation\images\002384.jpg,D:\Biology-AI\data\Task2_Attributes\images\002384.jpg,True,True,True,
002385,D:\Biology-AI\data\Task1_Segmentation\images\002385.jpg,D:\Biology-AI\data\Task2_Attributes\images\002385.jpg,True,True,True,
002386,D:\Biology-AI\data\Task1_Segmentation\images\002386.jpg,D:\Biology-AI\data\Task2_Attributes\images\002386.jpg,True,True,True,
002387,D:\Biology-AI\data\Task1_Segmentation\images\002387.jpg,D:\Biology-AI\data\Task2_Attributes\images\002387.jpg,True,True,True,
002388,D:\Biology-AI\data\Task1_Segmentation\images\002388.jpg,D:\Biology-AI\data\Task2_Attributes\images\002388.jpg,True,True,True,
002389,D:\Biology-AI\data\Task1_Segmentation\images\002389.jpg,D:\Biology-AI\data\Task2_Attributes\images\002389.jpg,True,True,True,
002390,D:\Biology-AI\data\Task1_Segmentation\images\002390.jpg,D:\Biology-AI\data\Task2_Attributes\images\002390.jpg,True,True,True,
002391,D:\Biology-AI\data\Task1_Segmentation\images\002391.jpg,D:\Biology-AI\data\Task2_Attributes\images\002391.jpg,True,True,True,
002392,D:\Biology-AI\data\Task1_Segmentation\images\002392.jpg,D:\Biology-AI\data\Task2_Attributes\images\002392.jpg,True,True,True,
002393,D:\Biology-AI\data\Task1_Segmentation\images\002393.jpg,D:\Biology-AI\data\Task2_Attributes\images\002393.jpg,True,True,True,
002394,D:\Biology-AI\data\Task1_Segmentation\images\002394.jpg,D:\Biology-AI\data\Task2_Attributes\images\002394.jpg,True,True,True,
002395,D:\Biology-AI\data\Task1_Segmentation\images\002395.jpg,D:\Biology-AI\data\Task2_Attributes\images\002395.jpg,True,True,True,
002396,D:\Biology-AI\data\Task1_Segmentation\images\002396.jpg,D:\Biology-AI\data\Task2_Attributes\images\002396.jpg,True,True,True,
002397,D:\Biology-AI\data\Task1_Segmentation\images\002397.jpg,D:\Biology-AI\data\Task2_Attributes\images\002397.jpg,True,True,True,
002398,D:\Biology-AI\data\Task1_Segmentation\images\002398.jpg,D:\Biology-AI\data\Task2_Attributes\images\002398.jpg,True,True,True,
002399,D:\Biology-AI\data\Task1_Segmentation\images\002399.jpg,D:\Biology-AI\data\Task2_Attributes\images\002399.jpg,True,True,True,
002400,D:\Biology-AI\data\Task1_Segmentation\images\002400.jpg,D:\Biology-AI\data\Task2_Attributes\images\002400.jpg,True,True,True,
002401,D:\Biology-AI\data\Task1_Segmentation\images\002401.jpg,D:\Biology-AI\data\Task2_Attributes\images\002401.jpg,True,True,True,
002402,D:\Biology-AI\data\Task1_Segmentation\images\002402.jpg,D:\Biology-AI\data\Task2_Attributes\images\002402.jpg,True,True,True,
002403,D:\Biology-AI\data\Task1_Segmentation\images\002403.jpg,D:\Biology-AI\data\Task2_Attributes\images\002403.jpg,True,True,True,
002404,D:\Biology-AI\data\Task1_Segmentation\images\002404.jpg,D:\Biology-AI\data\Task2_Attributes\images\002404.jpg,True,True,True,
002405,D:\Biology-AI\data\Task1_Segmentation\images\002405.jpg,D:\Biology-AI\data\Task2_Attributes\images\002405.jpg,True,True,True,
002406,D:\Biology-AI\data\Task1_Segmentation\images\002406.jpg,D:\Biology-AI\data\Task2_Attributes\images\002406.jpg,True,True,True,
002407,D:\Biology-AI\data\Task1_Segmentation\images\002407.jpg,D:\Biology-AI\data\Task2_Attributes\images\002407.jpg,True,True,True,
002408,D:\Biology-AI\data\Task1_Segmentation\images\002408.jpg,D:\Biology-AI\data\Task2_Attributes\images\002408.jpg,True,True,True,
002409,D:\Biology-AI\data\Task1_Segmentation\images\002409.jpg,D:\Biology-AI\data\Task2_Attributes\images\002409.jpg,True,True,True,
002410,D:\Biology-AI\data\Task1_Segmentation\images\002410.jpg,D:\Biology-AI\data\Task2_Attributes\images\002410.jpg,True,True,True,
002411,D:\Biology-AI\data\Task1_Segmentation\images\002411.jpg,D:\Biology-AI\data\Task2_Attributes\images\002411.jpg,True,True,True,
