image_id,task1_image_path,task1_mask_path,pigment_network_mask,negative_network_mask,streaks_mask,milia_like_cysts_mask,globules_mask
002299,Task1_Segmentation/images/002299.jpg,Task1_Segmentation/masks/002299_segmentation.png,Task2_Attributes/masks/pigment_network/002299_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002299_attribute_negative_network.png,Task2_Attributes/masks/streaks/002299_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002299_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002299_attribute_globules.png
002300,Task1_Segmentation/images/002300.jpg,Task1_Segmentation/masks/002300_segmentation.png,Task2_Attributes/masks/pigment_network/002300_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002300_attribute_negative_network.png,Task2_Attributes/masks/streaks/002300_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002300_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002300_attribute_globules.png
002301,Task1_Segmentation/images/002301.jpg,Task1_Segmentation/masks/002301_segmentation.png,Task2_Attributes/masks/pigment_network/002301_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002301_attribute_negative_network.png,Task2_Attributes/masks/streaks/002301_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002301_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002301_attribute_globules.png
002302,Task1_Segmentation/images/002302.jpg,Task1_Segmentation/masks/002302_segmentation.png,Task2_Attributes/masks/pigment_network/002302_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002302_attribute_negative_network.png,Task2_Attributes/masks/streaks/002302_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002302_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002302_attribute_globules.png
002303,Task1_Segmentation/images/002303.jpg,Task1_Segmentation/masks/002303_segmentation.png,Task2_Attributes/masks/pigment_network/002303_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002303_attribute_negative_network.png,Task2_Attributes/masks/streaks/002303_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002303_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002303_attribute_globules.png
002304,Task1_Segmentation/images/002304.jpg,Task1_Segmentation/masks/002304_segmentation.png,Task2_Attributes/masks/pigment_network/002304_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002304_attribute_negative_network.png,Task2_Attributes/masks/streaks/002304_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002304_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002304_attribute_globules.png
002305,Task1_Segmentation/images/002305.jpg,Task1_Segmentation/masks/002305_segmentation.png,Task2_Attributes/masks/pigment_network/002305_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002305_attribute_negative_network.png,Task2_Attributes/masks/streaks/002305_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002305_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002305_attribute_globules.png
002306,Task1_Segmentation/images/002306.jpg,Task1_Segmentation/masks/002306_segmentation.png,Task2_Attributes/masks/pigment_network/002306_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002306_attribute_negative_network.png,Task2_Attributes/masks/streaks/002306_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002306_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002306_attribute_globules.png
002307,Task1_Segmentation/images/002307.jpg,Task1_Segmentation/masks/002307_segmentation.png,Task2_Attributes/masks/pigment_network/002307_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002307_attribute_negative_network.png,Task2_Attributes/masks/streaks/002307_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002307_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002307_attribute_globules.png
002308,Task1_Segmentation/images/002308.jpg,Task1_Segmentation/masks/002308_segmentation.png,Task2_Attributes/masks/pigment_network/002308_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002308_attribute_negative_network.png,Task2_Attributes/masks/streaks/002308_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002308_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002308_attribute_globules.png
002309,Task1_Segmentation/images/002309.jpg,Task1_Segmentation/masks/002309_segmentation.png,Task2_Attributes/masks/pigment_network/002309_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002309_attribute_negative_network.png,Task2_Attributes/masks/streaks/002309_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002309_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002309_attribute_globules.png
002310,Task1_Segmentation/images/002310.jpg,Task1_Segmentation/masks/002310_segmentation.png,Task2_Attributes/masks/pigment_network/002310_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002310_attribute_negative_network.png,Task2_Attributes/masks/streaks/002310_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002310_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002310_attribute_globules.png
002311,Task1_Segmentation/images/002311.jpg,Task1_Segmentation/masks/002311_segmentation.png,Task2_Attributes/masks/pigment_network/002311_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002311_attribute_negative_network.png,Task2_Attributes/masks/streaks/002311_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002311_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002311_attribute_globules.png
002312,Task1_Segmentation/images/002312.jpg,Task1_Segmentation/masks/002312_segmentation.png,Task2_Attributes/masks/pigment_network/002312_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002312_attribute_negative_network.png,Task2_Attributes/masks/streaks/002312_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002312_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002312_attribute_globules.png
002313,Task1_Segmentation/images/002313.jpg,Task1_Segmentation/masks/002313_segmentation.png,Task2_Attributes/masks/pigment_network/002313_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002313_attribute_negative_network.png,Task2_Attributes/masks/streaks/002313_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002313_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002313_attribute_globules.png
002314,Task1_Segmentation/images/002314.jpg,Task1_Segmentation/masks/002314_segmentation.png,Task2_Attributes/masks/pigment_network/002314_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002314_attribute_negative_network.png,Task2_Attributes/masks/streaks/002314_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002314_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002314_attribute_globules.png
002315,Task1_Segmentation/images/002315.jpg,Task1_Segmentation/masks/002315_segmentation.png,Task2_Attributes/masks/pigment_network/002315_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002315_attribute_negative_network.png,Task2_Attributes/masks/streaks/002315_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002315_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002315_attribute_globules.png
002316,Task1_Segmentation/images/002316.jpg,Task1_Segmentation/masks/002316_segmentation.png,Task2_Attributes/masks/pigment_network/002316_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002316_attribute_negative_network.png,Task2_Attributes/masks/streaks/002316_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002316_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002316_attribute_globules.png
002317,Task1_Segmentation/images/002317.jpg,Task1_Segmentation/masks/002317_segmentation.png,Task2_Attributes/masks/pigment_network/002317_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002317_attribute_negative_network.png,Task2_Attributes/masks/streaks/002317_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002317_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002317_attribute_globules.png
002318,Task1_Segmentation/images/002318.jpg,Task1_Segmentation/masks/002318_segmentation.png,Task2_Attributes/masks/pigment_network/002318_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002318_attribute_negative_network.png,Task2_Attributes/masks/streaks/002318_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002318_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002318_attribute_globules.png
002319,Task1_Segmentation/images/002319.jpg,Task1_Segmentation/masks/002319_segmentation.png,Task2_Attributes/masks/pigment_network/002319_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002319_attribute_negative_network.png,Task2_Attributes/masks/streaks/002319_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002319_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002319_attribute_globules.png
002320,Task1_Segmentation/images/002320.jpg,Task1_Segmentation/masks/002320_segmentation.png,Task2_Attributes/masks/pigment_network/002320_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002320_attribute_negative_network.png,Task2_Attributes/masks/streaks/002320_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002320_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002320_attribute_globules.png
002321,Task1_Segmentation/images/002321.jpg,Task1_Segmentation/masks/002321_segmentation.png,Task2_Attributes/masks/pigment_network/002321_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002321_attribute_negative_network.png,Task2_Attributes/masks/streaks/002321_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002321_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002321_attribute_globules.png
002322,Task1_Segmentation/images/002322.jpg,Task1_Segmentation/masks/002322_segmentation.png,Task2_Attributes/masks/pigment_network/002322_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002322_attribute_negative_network.png,Task2_Attributes/masks/streaks/002322_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002322_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002322_attribute_globules.png
002323,Task1_Segmentation/images/002323.jpg,Task1_Segmentation/masks/002323_segmentation.png,Task2_Attributes/masks/pigment_network/002323_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002323_attribute_negative_network.png,Task2_Attributes/masks/streaks/002323_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002323_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002323_attribute_globules.png
002324,Task1_Segmentation/images/002324.jpg,Task1_Segmentation/masks/002324_segmentation.png,Task2_Attributes/masks/pigment_network/002324_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002324_attribute_negative_network.png,Task2_Attributes/masks/streaks/002324_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002324_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002324_attribute_globules.png
002325,Task1_Segmentation/images/002325.jpg,Task1_Segmentation/masks/002325_segmentation.png,Task2_Attributes/masks/pigment_network/002325_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002325_attribute_negative_network.png,Task2_Attributes/masks/streaks/002325_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002325_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002325_attribute_globules.png
002326,Task1_Segmentation/images/002326.jpg,Task1_Segmentation/masks/002326_segmentation.png,Task2_Attributes/masks/pigment_network/002326_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002326_attribute_negative_network.png,Task2_Attributes/masks/streaks/002326_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002326_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002326_attribute_globules.png
002327,Task1_Segmentation/images/002327.jpg,Task1_Segmentation/masks/002327_segmentation.png,Task2_Attributes/masks/pigment_network/002327_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002327_attribute_negative_network.png,Task2_Attributes/masks/streaks/002327_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002327_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002327_attribute_globules.png
002328,Task1_Segmentation/images/002328.jpg,Task1_Segmentation/masks/002328_segmentation.png,Task2_Attributes/masks/pigment_network/002328_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002328_attribute_negative_network.png,Task2_Attributes/masks/streaks/002328_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002328_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002328_attribute_globules.png
002329,Task1_Segmentation/images/002329.jpg,Task1_Segmentation/masks/002329_segmentation.png,Task2_Attributes/masks/pigment_network/002329_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002329_attribute_negative_network.png,Task2_Attributes/masks/streaks/002329_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002329_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002329_attribute_globules.png
002330,Task1_Segmentation/images/002330.jpg,Task1_Segmentation/masks/002330_segmentation.png,Task2_Attributes/masks/pigment_network/002330_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002330_attribute_negative_network.png,Task2_Attributes/masks/streaks/002330_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002330_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002330_attribute_globules.png
002331,Task1_Segmentation/images/002331.jpg,Task1_Segmentation/masks/002331_segmentation.png,Task2_Attributes/masks/pigment_network/002331_attribute_pigment_network.png,Task2_Attributes/masks/negative_network/002331_attribute_negative_network.png,Task2_Attributes/masks/streaks/002331_attribute_streaks.png,Task2_Attributes/masks/milia_like_cysts/002331_attribute_milia_like_cyst.png,Task2_Attributes/masks/globules/002331_attribute_globules.png
